AveragePrice,Small_Hass,Large_Hass,XLarge_Hass,Small_Bags,Large_Bags,XLarge_Bags,type,year,region
1.08,0.2563674905605812,-0.19840623171128222,0.004057793246077908,0.08728117858219472,0.6289858162584498,-0.23077226247546928,conventional,2016,LasVegas
1.11,0.33239580194699536,-0.17258831151118523,0.0072864570032965216,0.09405170937760331,0.5370977568537278,-0.18131297611290847,conventional,2016,LasVegas
1.17,0.23494364307760834,-0.19272890509666574,0.02002980124241516,0.05972577932127898,0.52385528865102,-0.23077226247546928,conventional,2016,LasVegas
1.15,0.16163308455848602,-0.16421959666324706,0.030175757033386458,0.10991111689513793,0.5946131009443877,-0.0993480211416682,conventional,2016,LasVegas
1.08,0.2020283570573958,-0.21227386240388682,0.028723576263577768,0.15325917343226403,0.3917845346686623,0.14399553415357663,conventional,2016,LasVegas
1.0,0.3778203966105403,-0.08642783240619872,0.039642906197897586,0.2052390563026649,0.770446806048844,0.06818119399537234,conventional,2016,LasVegas
1.0,0.28392839704772727,0.008247020581129635,0.12700150661557152,0.2861747279733895,0.7511520963935224,-0.23077226247546928,conventional,2016,LasVegas
0.94,0.25882784983247165,-0.052156732355965005,0.25564353177494836,0.288472189348068,0.7701431995270693,-0.23077226247546928,conventional,2016,LasVegas
0.91,0.4330994889265968,-0.03882684781256193,0.2031560843124818,0.09258513187327219,0.7853990079002194,-0.20286302106577905,conventional,2016,LasVegas
0.94,0.34106816777269555,-0.04452679898133873,0.5558226155656224,0.07813575291916344,0.7267451992594797,-0.20144873577378236,conventional,2016,LasVegas
0.89,0.3895228135046662,0.2024360827786928,0.3106120149815375,0.024087415819710488,1.4579552678738301,-0.23077226247546928,conventional,2016,LasVegas
0.89,0.2663158233489653,0.24572260080594321,0.24526487057592736,-0.05068104763392906,1.7007496669259234,-0.1749537796560888,conventional,2016,LasVegas
0.93,0.21921585959997378,0.055363408771846444,0.4088434042519213,-0.12354259083601739,0.9527724668659426,-0.23077226247546928,conventional,2016,LasVegas
0.86,0.26461789967250865,0.18348403243843564,-0.2697196242066226,-0.09252557707465513,0.5136666180122393,-0.23077226247546928,conventional,2016,LasVegas
0.83,0.46047277537494014,0.45544733384157055,0.08771588255787051,-0.04782701294741408,1.0004686440720258,-0.23077226247546928,conventional,2016,LasVegas
0.85,0.21817533443698683,0.24541318309380747,0.07448088625451052,0.10278193408106141,0.8642746403499872,-0.17777980656149947,conventional,2016,LasVegas
0.83,0.23469177510583966,0.2817859246655834,0.05868613046260272,-0.060231954907315484,1.0856227252013648,-0.23077226247546928,conventional,2016,LasVegas
0.81,0.32756263942132247,0.2084170811869281,-0.019032524647135916,-0.061172482675867036,1.39727709625286,-0.23077226247546928,conventional,2016,LasVegas
0.87,0.3675585600304115,0.07365712049802836,-0.030238032721567987,-0.036174637787714126,0.979095176266432,-0.23077226247546928,conventional,2016,LasVegas
0.84,0.4033314474287662,-0.13612586178656408,-0.0018994651999970091,-0.0436574121328491,0.18972013666281795,-0.23077226247546928,conventional,2016,LasVegas
0.85,0.38770287401181036,-0.06646665512640888,0.010188342953466462,-0.08935963963595929,0.535157742331007,-0.23077226247546928,conventional,2016,LasVegas
0.82,0.24743582228767916,0.2522690694202242,0.3325373204808339,-0.1296453782425825,0.5367335248781182,-0.23077226247546928,conventional,2016,LasVegas
0.79,0.2621537226970175,0.20063243895623412,-0.004542404493975339,-0.0884832917023273,0.9745973906202525,-0.23077226247546928,conventional,2016,LasVegas
0.91,0.30756153955789567,0.033194793245821794,-0.005255869372698275,-0.009498638818036044,0.28552536718944194,-0.23077226247546928,conventional,2016,LasVegas
0.86,0.2201770669473598,0.12455999716740873,0.37314193859607675,-0.06950389276058241,0.5170899193303705,-0.23077226247546928,conventional,2016,LasVegas
0.83,0.21360499066446384,0.30681198547006844,-0.02316675902419088,-0.09658384716181279,0.7123525248180044,-0.23077226247546928,conventional,2016,LasVegas
0.79,0.33061067388302573,0.2095181428227314,0.020553140851582465,-0.03681025109649779,1.0955995661911726,-0.23077226247546928,conventional,2016,LasVegas
0.74,0.5648815436991197,0.43748666991742513,0.18363804199177713,-0.0053082337766323495,0.6327987499399635,-0.23077226247546928,conventional,2016,LasVegas
0.92,0.19361891045072968,0.03972847719140255,0.3759858957531789,-0.028625514827255574,0.04838183553789248,-0.23077226247546928,conventional,2016,LasVegas
1.08,-0.34642942228331747,0.00184333804199395,-0.03834459792582196,-0.06605858427576626,0.0421127322840112,-0.23077226247546928,conventional,2016,LasVegas
0.88,0.1475852915969727,0.12185137117853638,0.27634292537992294,-0.07991845658597717,0.29698333833796225,-0.23077226247546928,conventional,2016,LasVegas
0.83,0.20227243892313654,0.20808388973692865,-0.038728809408048875,-0.09597618702268114,0.4261162738854685,-0.23077226247546928,conventional,2016,LasVegas
0.8,0.12567614366021895,0.4062683763752268,0.4252887449505896,-0.1279666618846562,0.5703775366146613,-0.23077226247546928,conventional,2016,LasVegas
0.84,3.597423111162095,4.223300290451261,2.8936420443343205,7.873575377360026,0.8326168910120152,7.219784402906446,conventional,2016,LosAngeles
0.84,3.4625063701027186,3.1021407963314593,2.4423802121620373,7.298069335523074,0.9566215841187173,5.837819090981888,conventional,2016,LosAngeles
0.75,4.211563626994586,3.9462582434950093,2.608485827545874,8.302417885349449,1.5628615052647006,4.765902761506031,conventional,2016,LosAngeles
0.78,5.0111920444015325,2.8340625977335345,2.3178481606031314,8.69938438188711,0.06646403611651347,5.090160732517849,conventional,2016,LosAngeles
1.01,3.9535909462364516,2.4050931502154964,2.1802073678026797,6.552281741238612,0.4540245905113587,5.297267042723552,conventional,2016,LosAngeles
1.1,4.0269356631562125,2.694339240805744,2.6536192889960777,6.07008024701742,0.667375626861407,5.664981218642695,conventional,2016,LosAngeles
1.29,3.1029838284550415,2.5483874518535843,3.1745763908792757,4.7148567644016195,0.6968290538680412,6.349167165431925,conventional,2016,LosAngeles
1.52,2.3340212659203625,2.454752681941799,3.4731923874929005,3.5758880789617447,0.2720178722992182,6.636106827956542,conventional,2016,LosAngeles
1.48,2.282812699602776,2.1719281580620713,2.6083179825813443,3.4898350494398898,0.029424759338909066,4.6394259750156355,conventional,2016,LosAngeles
1.23,3.464182995011718,2.483084082373137,1.8760812041971695,6.327371180819766,0.41205931588993355,4.9805561660666875,conventional,2016,LosAngeles
1.17,4.237642510990489,3.016276806621945,2.436007549806699,7.579129299301686,0.6861529833355829,7.099544716300899,conventional,2016,LosAngeles
1.16,5.401122544996652,3.4295853941022316,2.714789618886138,6.929863196573773,0.8618230236773146,6.2214007339000865,conventional,2016,LosAngeles
1.06,6.32387913707312,2.799451842074969,2.7553085816065037,7.063909328307004,0.5979745786771851,5.396707069558134,conventional,2016,LosAngeles
1.0,6.280508115316211,2.7811276051566662,2.7638478798461525,8.309926363758633,0.46261711036755,6.126295135370474,conventional,2016,LosAngeles
1.06,4.627742698464077,2.7031242474502326,2.3978696090167837,7.682390476776787,0.5082268613817692,7.583627100022676,conventional,2016,LosAngeles
0.95,5.720154924117764,3.254954289352534,2.0861508125762867,8.13686290865434,0.7462368817331901,6.535578106688554,conventional,2016,LosAngeles
0.88,6.683781891859671,3.9168792902940557,1.8283855076689703,9.981305255626802,0.4200527699967668,5.817400982998332,conventional,2016,LosAngeles
0.81,6.994502376747704,3.277431532526898,2.4902566267198916,11.119163605825008,0.4135840580351994,6.838024033853481,conventional,2016,LosAngeles
0.93,5.954994832702145,2.8682730065194333,2.527420175503334,9.255385617648137,0.6713572574579398,8.700881956557074,conventional,2016,LosAngeles
1.03,4.883225181582706,3.762361988784754,3.3128237030943257,8.147401896214767,0.9117031549792572,7.16753215746005,conventional,2016,LosAngeles
1.0,5.31743853230002,3.958777738055583,3.021146288583701,8.885265248854072,1.1594048610237915,8.452562965954014,conventional,2016,LosAngeles
1.06,4.434577796811947,3.454980055579576,3.1622098313540423,8.696454520211654,1.1890490305650212,7.890455785385642,conventional,2016,LosAngeles
1.01,5.44697622945175,3.938480065422647,3.8155797762428034,8.204135103129218,1.0737569100906816,5.484229962232635,conventional,2016,LosAngeles
0.97,5.642668501120553,3.944319857883329,3.8169913573456755,8.25073962360561,1.3894173536212835,5.517750558595822,conventional,2016,LosAngeles
0.93,5.720333451994043,4.2908855796467185,3.6996003911065616,9.226894349480279,1.678366174266912,7.060435658091458,conventional,2016,LosAngeles
0.95,6.223794972968633,4.7724637233938445,4.986332566970696,8.791886320102975,1.9535947118681458,8.47053914249815,conventional,2016,LosAngeles
0.85,6.110962994211647,4.125346888182165,4.8998795371728585,8.345508740595697,1.6599506535053488,6.169519865526769,conventional,2016,LosAngeles
0.9,6.246054294744876,3.6749475347874325,5.317143604346954,8.431860338886507,1.5715982801533368,6.166424208691589,conventional,2016,LosAngeles
0.83,6.835836555547757,3.2205261820788254,4.888333883108362,8.127577877793449,1.6670598865661295,5.998452393481154,conventional,2016,LosAngeles
0.76,7.624624151483747,4.088465920117567,5.648652262829474,9.188581960065733,2.624641565779674,6.358209942793522,conventional,2016,LosAngeles
0.83,5.705276228060712,4.377890062357858,5.2613363914356075,7.9211586604002395,2.498244204070036,6.651801324811974,conventional,2016,LosAngeles
0.76,5.0539006945837,5.031744920742377,4.075436459115231,8.163450148277851,1.744061880978205,5.19336794733345,conventional,2016,LosAngeles
0.82,5.304735224034236,4.035691669611211,4.387319634695031,6.5787366852574785,2.131598712369376,4.204174589046485,conventional,2016,LosAngeles
0.64,6.722354110423313,6.091428760825755,4.989209201908502,8.447231851138334,8.33278827850896,5.021283003854744,conventional,2016,LosAngeles
0.62,6.415257078348921,6.940680617128055,4.541141375241175,7.705803987417189,7.639889662697552,3.6025742548026822,conventional,2016,LosAngeles
0.75,5.210213604774944,4.474014754234966,4.744360532501618,7.693911359583842,4.076006304043423,4.364212670757394,conventional,2016,LosAngeles
0.76,5.860440361098709,4.0339380152798485,4.652518639594815,8.533015871564887,1.1155937450154445,4.647026486620827,conventional,2016,LosAngeles
0.77,5.284256710288941,4.554798921031641,4.4086399061333985,9.190516271210534,2.807239442073281,4.083647466761091,conventional,2016,LosAngeles
0.82,3.9523869128468774,4.325827012915932,4.6872323450611715,7.457709485779969,3.1249970949792347,3.951460121852471,conventional,2016,LosAngeles
0.73,4.541279950108425,5.418570569778215,4.329832486784721,10.417443219594611,4.073631128160368,4.858828427490246,conventional,2016,LosAngeles
0.74,4.266857387329741,5.888749242131676,4.177954579072625,10.030087070978448,2.8640215296867266,4.363335101646352,conventional,2016,LosAngeles
0.79,3.459071491753782,4.134164646562199,4.454530897954487,10.168719209363818,2.7378153897642834,4.372589004330315,conventional,2016,LosAngeles
0.76,3.7290124723686615,4.304451405969222,4.117029827655741,10.581599895205517,3.358193502221415,5.268477688524238,conventional,2016,LosAngeles
0.72,3.6876827666805134,4.802782277920276,4.386210075504734,11.30453962890903,4.352152610372673,4.166861367916451,conventional,2016,LosAngeles
0.76,3.836119653877418,4.234990505321882,3.806397814982626,11.637075274276702,2.5012716427409916,3.4968716912974256,conventional,2016,LosAngeles
0.65,4.284433542145468,5.431068804440277,4.1157846061637295,12.16840253635658,4.959285858364098,3.6116195758428624,conventional,2016,LosAngeles
0.58,5.947525997936597,9.810834789988157,4.543625381692634,14.932926273808489,5.516057086564798,4.0443654384080245,conventional,2016,LosAngeles
0.74,4.648770157800815,4.599681583398908,3.3764993295050933,9.925812269802659,1.894230650874967,3.345461767339131,conventional,2016,LosAngeles
0.76,2.9503187842873064,5.009566537154874,4.259265809588342,11.79216853625393,2.0309781913494125,3.5698701792645497,conventional,2016,LosAngeles
0.76,3.6463145323257624,5.551328724279805,3.83584940751972,8.252814182549873,2.305564051214734,4.28356025393484,conventional,2016,LosAngeles
0.74,3.83093641797814,5.182954296961493,4.0596719055145805,9.44525647828213,4.296542774617571,3.860597379198849,conventional,2016,LosAngeles
0.64,5.793957062208431,6.540536431737884,4.138950181976142,10.950625672497145,5.054462069853897,2.3936452221467706,conventional,2016,LosAngeles
1.01,-0.3885725500031469,-0.33285986311924914,-0.3335165545003096,-0.2909118728269052,0.32487032822317535,-0.23077226247546928,conventional,2016,Louisville
1.1,-0.3890254502092631,-0.34426953351828155,-0.32095095758350983,-0.3166111173627643,0.09747958697117365,-0.23077226247546928,conventional,2016,Louisville
0.79,-0.3884213488473783,-0.26718954491751573,-0.3353668100532502,-0.3263951283669848,0.7720985501329737,-0.2275519653897358,conventional,2016,Louisville
0.83,-0.38909371677759846,-0.1501224165258919,-0.3095008612716807,-0.3283677546322584,0.9049188551809281,-0.23077226247546928,conventional,2016,Louisville
1.26,-0.3900332234939905,-0.3944278109718516,-0.3354202827853127,-0.3391689236459732,0.10538821336789786,-0.23077226247546928,conventional,2016,Louisville
1.43,-0.3881140739404559,-0.37723228792221447,-0.33452758523060255,-0.3281721627698942,0.04025826435029859,-0.23077226247546928,conventional,2016,Louisville
1.34,-0.3879117858825555,-0.36726972710166633,-0.3317643322894835,-0.32972019002717706,0.14707048932932626,-0.23077226247546928,conventional,2016,Louisville
1.27,-0.38722098246257886,-0.33696388541995365,-0.3307146823638121,-0.34566040469606213,0.2316382049031937,-0.23077226247546928,conventional,2016,Louisville
1.28,-0.3864024869037438,-0.3313406422633775,-0.33438647663210425,-0.35932621132271164,0.23369611556538825,-0.23077226247546928,conventional,2016,Louisville
1.23,-0.38717481838877443,-0.3171110187042075,-0.3268260264599331,-0.33504310006548976,0.24453537160797165,-0.23077226247546928,conventional,2016,Louisville
1.1,-0.38756221483837155,-0.3164742991085522,-0.3284316937754767,-0.3261907810578043,0.3651505507048064,-0.23077226247546928,conventional,2016,Louisville
1.15,-0.38672508285801155,-0.3215238123012146,-0.32612692000000476,-0.3263936825133822,0.2949273446861657,-0.23077226247546928,conventional,2016,Louisville
1.24,-0.3885017215547636,-0.31909005668939494,-0.3183005915211894,-0.32080545833897534,0.19675292893398083,-0.23077226247546928,conventional,2016,Louisville
1.37,-0.385411039325204,-0.28621837509395515,-0.3219461445413398,-0.3109951809943059,0.0570289901904252,-0.23077226247546928,conventional,2016,Louisville
1.26,-0.38466894807132707,-0.23425789029755564,-0.31442728427188393,-0.3136852719473156,0.17495460369894242,-0.23077226247546928,conventional,2016,Louisville
1.21,-0.37841911611210405,-0.2143588407617298,-0.31098869052953104,-0.312716228732711,0.13285705536005907,-0.22950042318410535,conventional,2016,Louisville
1.11,-0.38182018769099724,-0.2571152978057951,-0.3043283646804121,-0.30246617091722255,0.08167287773491395,-0.17608317294682,conventional,2016,Louisville
1.13,-0.3858090851585297,-0.23404931345539173,-0.31198833354836625,-0.29902270991200985,-0.014516473750198407,0.0897312389482429,conventional,2016,Louisville
1.16,-0.3853450332392638,-0.22652280661406993,-0.3059894851995761,-0.28581290944660953,0.0986144571267574,-0.14428719066272155,conventional,2016,Louisville
1.25,-0.3849647698674471,-0.1972690426128039,-0.3041867609640243,-0.2849037888313165,-0.08799236716155313,-0.22822858389274142,conventional,2016,Louisville
1.3,-0.3773404139131091,-0.2020014529273142,-0.29002143814635456,-0.31049652215177725,-0.15458882913358066,-0.16039630712713718,conventional,2016,Louisville
1.24,-0.3834611974440366,-0.20045113228746986,-0.2857312416341173,-0.3126106010945143,-0.03803531581739288,0.1826263807894649,conventional,2016,Louisville
1.19,-0.38347566453136595,-0.17363090842607895,-0.24359769947619833,-0.29885057300808926,0.006544281734230436,0.3898751369958012,conventional,2016,Louisville
1.13,-0.38316527518203236,-0.1536101172416761,-0.2379092900441044,-0.30185184378647845,0.11197242520594139,0.3827884484643213,conventional,2016,Louisville
1.15,-0.38130399397781517,-0.13908364516712612,-0.2392317499268725,-0.29416166977455727,-0.1638304966357762,0.5898438850983703,conventional,2016,Louisville
1.0,-0.38324494462822806,-0.12168478842597173,-0.25277223396803405,-0.2771401975864586,0.015041190696824167,0.7582939118823583,conventional,2016,Louisville
1.06,-0.3814166664669809,-0.17929932886699426,-0.16742777312471457,-0.2882579282139629,0.006377981082208695,0.5438694383941467,conventional,2016,Louisville
1.09,-0.381987513621185,-0.19503287477398457,-0.09362797611011252,-0.31702005295672586,0.09210141429973746,0.8056979059500751,conventional,2016,Louisville
1.16,-0.36833992650950836,-0.22277948434826458,-0.21885368783216252,-0.3054126599091097,-0.13311016538239967,0.36454264199041425,conventional,2016,Louisville
1.09,-0.38447414472180197,-0.182630668775137,0.1474231390845546,-0.29822242994291953,-0.06307386787755866,0.5322626330211594,conventional,2016,Louisville
0.99,-0.3849834565219142,-0.07132174080125528,-0.22024496910156668,-0.3042302729629078,0.05558044920847761,-0.050979972891097645,conventional,2016,Louisville
0.91,-0.3852320091195032,-0.027718407191778625,-0.23133263911830548,-0.31263911654056736,0.05236945679191888,-0.021196040365936985,conventional,2016,Louisville
0.86,-0.383809211267015,-0.13840138916722422,-0.0038690441642993483,-0.3255448057982013,0.13667118717307136,0.2600839373121114,conventional,2016,Louisville
0.86,-0.3826150737670379,0.044695895573254575,0.0004681885474373722,-0.31785977259908965,0.3018801017732144,0.1400502886717657,conventional,2016,Louisville
0.88,-0.3827374914469741,0.002426620595442041,-0.14810827307768648,-0.32085301085746387,0.267821057285516,-0.028516747327027803,conventional,2016,Louisville
0.93,-0.3846635731465207,-0.1841466575518428,-0.15332483516111775,-0.3050886280517063,0.004132443027315251,-0.04090446202491256,conventional,2016,Louisville
0.92,-0.3846392101695945,-0.18590146106690777,0.13779854243119277,-0.32498333264915574,-0.029510610204028943,0.2548134352886992,conventional,2016,Louisville
0.9,-0.3861275620115439,-0.22902149110513065,-0.19574604081281738,-0.3227391268821764,0.025977255764503836,-0.13415571886771646,conventional,2016,Louisville
0.85,-0.3847884020076785,-0.20794704211268902,-0.14937379440316584,-0.3448787601734065,0.16558737201568144,0.055999517262688585,conventional,2016,Louisville
0.89,-0.3853994857485174,-0.051223595188818485,-0.03599625377607688,-0.32231147551657996,0.19869989261939422,0.16810197608208868,conventional,2016,Louisville
0.95,-0.3857830644945137,-0.03368453803585136,-0.02723217201460982,-0.3180812291759021,0.20321852575365154,0.19453842759237952,conventional,2016,Louisville
1.07,-0.3854915124984735,-0.24590824285846527,-0.18317301712767564,-0.31849747436307724,-0.03821263927920283,-0.025512662920826167,conventional,2016,Louisville
1.02,-0.38510265929355497,-0.2298207483708331,0.10309919538363074,-0.32274780200379255,-0.062148431107950486,0.412310382095461,conventional,2016,Louisville
0.94,-0.38448107686781396,-0.1315932657884794,-0.0554563673037138,-0.3273153338598985,0.06417512570136652,0.10534179441044383,conventional,2016,Louisville
0.86,-0.38339679881224414,-0.04312817059034088,-0.229242251388973,-0.33645336960451605,0.1980596111464804,-0.11139742658805013,conventional,2016,Louisville
0.86,-0.3806181133861658,-1.9345093226022353e-05,-0.1509339108728784,-0.319856978375609,0.18188986806610977,-0.0336829585285481,conventional,2016,Louisville
0.85,-0.38120101644647775,0.11892418481407692,0.16228855859793168,-0.3194374398552277,0.17329135755242497,0.3706551016247094,conventional,2016,Louisville
0.92,-0.3825380666667743,-0.08300786170493259,-0.10600592334680402,-0.3344048360251011,-0.07406169222598286,0.09122437827630414,conventional,2016,Louisville
0.89,-0.3868906004022832,-0.06446405887530202,0.13727866864725172,-0.3077510871358645,0.11997953801186007,0.25391297307041355,conventional,2016,Louisville
0.9,-0.38422855586779775,-0.2400879146967591,-0.20369367317455228,-0.3027494778981501,-0.00799791951828443,-0.023444652233068405,conventional,2016,Louisville
0.89,-0.38480221606676035,-0.13153070710062653,-0.21394162325075392,-0.3076619261636985,0.04984020119812954,-0.1064474280660617,conventional,2016,Louisville
0.88,-0.3818639908165222,-0.05537265112589927,-0.03042320681222888,-0.33302685721653497,0.1346175897842722,0.1815071622130646,conventional,2016,Louisville
0.97,0.8979846722362905,0.4813150998848017,-0.301443312738484,0.27807031690429684,3.3318894836723048,-0.2106339591360127,conventional,2016,MiamiFtLauderdale
0.97,0.7962038402788997,0.553214783822664,-0.17110550880768038,0.23221113396009435,3.9923168188581144,-0.19438239667096432,conventional,2016,MiamiFtLauderdale
1.39,0.49694957699116377,0.11262852554305924,-0.33451718775492373,0.12156485758324047,2.110726063530245,-0.19508953931696266,conventional,2016,MiamiFtLauderdale
0.98,0.9507279051684565,0.6566649472169837,-0.3399055557460003,0.297977230932169,4.358950329243787,-0.1199085751258576,conventional,2016,MiamiFtLauderdale
1.49,0.40800888783388006,0.05578307629552537,-0.33646003035319483,0.07281083475084693,1.8847968030803772,-0.16880570852163554,conventional,2016,MiamiFtLauderdale
1.52,0.5088417739406034,0.1474869302897029,-0.34022540190259637,0.14040192027032022,2.2493939691708325,-0.23077226247546928,conventional,2016,MiamiFtLauderdale
1.43,0.5871290607339655,0.14247591475110385,-0.32974276594678703,0.1728193235710904,2.1938550628004547,-0.16682672658427325,conventional,2016,MiamiFtLauderdale
1.51,0.49003224969710585,0.11050591141893044,-0.33088896386090466,0.0037534127026429614,2.0118799752598804,-0.09051636910243702,conventional,2016,MiamiFtLauderdale
1.57,0.4536857020997885,0.11852067768622682,-0.3301606454454977,-0.08951057068704037,1.9022013404833247,-0.14386239633940598,conventional,2016,MiamiFtLauderdale
1.59,0.42912455621697254,0.3147394137759077,-0.3301373749046928,-0.10711279407222053,2.231713621896881,-0.18413900301831915,conventional,2016,MiamiFtLauderdale
1.28,0.5643617834470473,0.5533427023336467,-0.33073795290461705,-0.07679991101536959,3.104907784513965,-0.1491634225058109,conventional,2016,MiamiFtLauderdale
1.49,0.3739553233453232,0.2192430380886238,-0.33401315774344564,-0.01562761223984986,1.892480180755343,-0.23077226247546928,conventional,2016,MiamiFtLauderdale
1.51,0.7187905062124684,0.3149013768541032,-0.324546503696824,0.1544578663940963,2.5169913676304447,-0.23077226247546928,conventional,2016,MiamiFtLauderdale
1.43,0.8657291959107692,0.19178702834333655,-0.33345912082513135,0.2218544042788072,2.473089672880794,-0.10641436024448624,conventional,2016,MiamiFtLauderdale
1.19,0.7961677730264606,0.16041079386590465,-0.32849704933688645,0.252325046028752,2.376793687692296,0.1020248375385667,conventional,2016,MiamiFtLauderdale
1.2,0.7424844305825969,0.05791861873631724,-0.3328105163899287,0.19728260425224778,1.6868546963090154,0.2020066679112686,conventional,2016,MiamiFtLauderdale
0.97,2.2449183243600443,0.4241090224263503,-0.3316197578657589,0.2891288478592909,2.1880477194261783,0.0009848368754500913,conventional,2016,MiamiFtLauderdale
1.22,1.0636356854350948,0.36094622306539725,-0.32958284286848905,0.27508679799514063,0.7944451403418245,0.06507281876727887,conventional,2016,MiamiFtLauderdale
1.23,1.0963976605159698,0.3397200100001277,-0.3376948543695271,0.23701771361184554,0.8601319808800268,1.4874826201572098,conventional,2016,MiamiFtLauderdale
1.17,1.6173430583916208,0.43738719370310103,-0.3355410915503428,0.08334026361245568,1.6444362883547756,1.0955449930947507,conventional,2016,MiamiFtLauderdale
1.25,0.8760692451817722,0.3120618157470266,-0.3367259086598389,0.22152989047020294,0.7425233929660698,2.4761265438703046,conventional,2016,MiamiFtLauderdale
1.3,0.8464469796819617,0.2248377671245597,-0.3336314218506661,0.18538290780128724,0.7546379401758866,3.3151869048475042,conventional,2016,MiamiFtLauderdale
1.28,0.8620279825027339,0.36456607990707035,-0.3342735897533056,0.20565931774984758,0.7562793803291274,3.0230861184785316,conventional,2016,MiamiFtLauderdale
1.24,0.8172626952044592,0.3914367960274286,-0.33299172953747386,0.21400735515099392,0.6691016550984571,4.031161202885085,conventional,2016,MiamiFtLauderdale
1.24,0.9979395367477716,0.4392467165831367,-0.3349182332453925,0.2819399834215032,0.7619201834250819,2.8248216350263897,conventional,2016,MiamiFtLauderdale
0.96,2.015765940180841,0.7368710746108568,-0.3359980853623215,0.34114784910216467,1.8481687250331325,4.187526212722532,conventional,2016,MiamiFtLauderdale
1.25,1.0277131038692349,0.3545146728214546,-0.33421269025290107,0.20447331616963885,0.405954596277676,3.758705246210519,conventional,2016,MiamiFtLauderdale
0.99,1.9876274050923057,0.7249264591979,-0.3367051137084813,0.11675522557388357,1.4135307085381406,3.3483259494232827,conventional,2016,MiamiFtLauderdale
1.28,0.9708953765361711,0.18502365130504225,-0.33855784485086926,0.05723497518984039,0.8174082890199145,3.5111900580396003,conventional,2016,MiamiFtLauderdale
0.99,1.9873539871883692,0.485071494115233,-0.32992249374066385,0.03185558560097694,2.0022160862175373,1.5809628080724591,conventional,2016,MiamiFtLauderdale
0.97,2.1826860886622015,0.6146875648998301,-0.33009380453041964,0.09687851382126765,1.8786784247690347,2.384340445891152,conventional,2016,MiamiFtLauderdale
1.26,0.9810274111938723,0.15716083052875765,-0.3296699836170353,0.027762293726554126,0.9476614775187201,2.152654569540549,conventional,2016,MiamiFtLauderdale
0.88,1.656554340444861,1.0494047983582977,-0.3313489283802201,0.09868382269462964,4.085972601476042,0.3898853117101321,conventional,2016,MiamiFtLauderdale
1.01,1.3597623452808159,0.4033814832643672,-0.3338408567179109,0.14704995513550068,1.8951850824268444,0.12781519468884464,conventional,2016,MiamiFtLauderdale
0.79,2.2484091119735568,1.2859923468763226,-0.31348507492822697,0.14992640055285747,4.909695195632246,-0.23077226247546928,conventional,2016,MiamiFtLauderdale
0.88,1.7133630760812864,1.0482344265803842,-0.3153288939486045,0.06881337084020257,4.099239271935025,0.18222193589481112,conventional,2016,MiamiFtLauderdale
1.12,1.01892334365781,0.2600159322366695,-0.3373997641074044,0.07603838161805755,1.9628680100419071,-0.12408020800153131,conventional,2016,MiamiFtLauderdale
0.87,1.6127065076013891,0.802979375451542,-0.3346984009024689,0.015494788184108614,4.269805751344825,-0.07673726221980014,conventional,2016,MiamiFtLauderdale
1.15,1.0477557966087334,0.1571796484119005,-0.33885045952354464,0.017442031686134965,1.9773136418956254,-0.23077226247546928,conventional,2016,MiamiFtLauderdale
1.17,0.8107831480009405,0.12721274409870423,-0.3360753237530784,-0.0006135471286895527,1.4726673641728631,-0.23077226247546928,conventional,2016,MiamiFtLauderdale
1.13,0.9468708189410361,0.16877232631569666,-0.3353628491101345,-0.04388882903448004,1.7467799620961924,-0.23077226247546928,conventional,2016,MiamiFtLauderdale
0.88,1.6126658189182754,0.6807425005222892,-0.3334516940567893,-0.02413943272410121,3.8097891530703323,-0.23077226247546928,conventional,2016,MiamiFtLauderdale
1.16,0.72918108982324,0.08615980824694047,-0.33780972171988366,-0.028958703757476032,1.5910437147511973,-0.23077226247546928,conventional,2016,MiamiFtLauderdale
0.83,1.7595709027783009,0.6337268095535815,-0.3076179279380352,0.02870233954390474,3.632736229352783,-0.23077226247546928,conventional,2016,MiamiFtLauderdale
1.1,0.8343028142948693,0.15159389737364729,-0.3385390303710695,-0.03018045005175131,1.6816826022553577,-0.23077226247546928,conventional,2016,MiamiFtLauderdale
1.12,0.704998147761614,0.1457191984579749,-0.33867914873378885,0.01779232988398732,1.3346042753128273,-0.23077226247546928,conventional,2016,MiamiFtLauderdale
0.59,2.868073694217582,1.1469776771736122,-0.3309671924874406,0.15269697735641705,4.857965868175185,-0.23077226247546928,conventional,2016,MiamiFtLauderdale
1.11,1.046553722303902,-0.013038806388752903,-0.3340502915851557,0.05217577278361878,1.233842854028615,-0.23077226247546928,conventional,2016,MiamiFtLauderdale
0.96,1.6984842293254085,-0.14731553533038028,-0.32956452350657867,0.1315775544322868,1.1812420057193882,-0.23077226247546928,conventional,2016,MiamiFtLauderdale
1.2,0.99240959308201,-0.13985546567191035,-0.3279350905323406,0.06807775265723263,0.3644793574392257,-0.23077226247546928,conventional,2016,MiamiFtLauderdale
0.97,2.085974061961949,0.0032273143407737202,-0.330049739038257,0.04712428159661147,1.267368490373085,-0.23077226247546928,conventional,2016,MiamiFtLauderdale
1.13,1.3628236412392378,-0.2670370626048732,-0.34039671269235217,0.0952201197389792,0.6842695206196014,-0.23077226247546928,conventional,2016,MiamiFtLauderdale
